gene,predicted_prob,rank,percentile,predicted_label,label,is_lcgene_gene,log2fc,pvalue_adj,neg_log10_padj,direction,is_de_significant,mean_tumor,mean_normal,is_query_gene,novel_candidate,novel_candidate_sens
AURKA,0.8568999999999994,520,95.28,1,0,False,6.686513446518683,0.0,300.0,up,True,8.516981624479584,1.830468177960901,False,True,True
CXCL10,0.8561,522,95.26,1,0,False,4.689798857949995,7.228608265699115e-234,233.1409453099957,up,True,8.61367460171208,3.923875743762085,False,True,True
CKAP2L,0.8560666666666656,523,95.25,1,0,False,6.237196061797864,0.0,300.0,up,True,6.910370556318891,0.6731744945210268,False,True,True
SFTA3,0.8555999999999995,524,95.24,1,0,False,4.25950044369108,6.640638653153415e-178,177.17779015102315,up,True,10.682342850730592,6.422842407039512,False,True,True
SLC46A2,0.8548333333333333,525,95.23,1,0,False,3.6742297096637184,1.9718727289931743e-154,153.70512111925265,up,True,6.191523368315544,2.517293658651826,False,True,True
DHRS9,0.8548000000000002,526,95.22,1,0,False,4.488769655159539,3.1297026055781194e-230,229.50449692855344,up,True,6.716106791740695,2.227337136581156,False,True,True
AGTR2,0.8546666666666662,528,95.2,1,0,False,3.004761877860462,1.1017326116918367e-75,74.95792379510067,up,True,4.791843244790691,1.7870813669302288,False,True,True
KRT15,0.8544999999999991,529,95.19,1,0,False,6.227643936411825,7.697752608798146e-294,293.1136360504199,up,True,8.776846489426232,2.549202553014408,False,True,True
PCOLCE2,0.8544333333333337,530,95.18,1,0,False,2.2730171955674163,3.022365625785555e-93,92.51965299874746,up,True,6.019997270962846,3.7469800753954297,False,True,True
LAMA3,0.8544333333333327,531,95.18,1,0,False,4.932295920240644,6.044639325245867e-226,225.21862960774425,up,True,9.741977805635107,4.809681885394464,False,True,True
STC1,0.8538666666666668,532,95.17,1,0,False,5.197798858690062,0.0,300.0,up,True,8.587938963377837,3.3901401046877755,False,True,True
ZG16B,0.8538333333333329,533,95.16,1,0,False,3.8737882748878336,9.120866748785792e-139,138.03996388904784,up,True,5.041733272459824,1.1679449975719904,False,True,True
CIT,0.8537333333333328,534,95.15,1,0,False,8.134663685745378,0.0,300.0,up,True,10.518951451940994,2.3842877661956163,False,True,True
OLR1,0.8533000000000002,535,95.14,1,0,False,2.6879337768314704,1.0301666793233982e-152,151.98709250145603,up,True,8.701511074646989,6.013577297815519,False,True,True
SFTPA1,0.8530666666666655,536,95.13,1,0,False,2.824007723633576,3.692273611156992e-42,41.43270612362316,up,True,12.979492939334929,10.155485215701352,False,True,True
SFTPB,0.8528999999999992,537,95.12,1,0,False,4.443094849332686,6.488604231721681e-128,127.18784871454848,up,True,15.931888315104583,11.488793465771897,False,True,True
MMP11,0.852833333333333,538,95.11,1,0,False,8.927223937944145,0.0,300.0,up,True,10.15384533053152,1.226621392587374,False,True,True
CD109,0.8527666666666663,539,95.1,1,0,False,4.934094174149089,1.9014602008300999e-298,297.720912760308,up,True,8.851785478057925,3.917691303908837,False,True,True
PLA2G10,0.8527333333333336,540,95.09,1,0,False,4.347259043813885,2.514324250033196e-180,179.59957871594216,up,True,6.726425210912368,2.379166167098484,False,True,True
DERL3,0.8526999999999995,541,95.08,1,0,False,5.989710300119755,0.0,300.0,up,True,9.189339574730672,3.1996292746109174,False,True,True
FSTL4,0.8526000000000005,542,95.08,1,0,False,5.817561857488438,4.1719471563628256e-204,203.3796612011672,up,True,6.5503959724707705,0.7328341149823323,False,True,True
CD207,0.8524666666666665,543,95.07,1,0,False,4.937820127841643,2.059428453821364e-170,169.6862532911804,up,True,5.921426106530097,0.9836059786884536,False,True,True
NGFR,0.8524333333333332,544,95.06,1,0,False,2.647378038196832,1.7205263904865949e-155,154.76433866151746,up,True,5.302066059296355,2.654688021099524,False,True,True
SULT1C2,0.852366666666666,545,95.05,1,0,False,5.171880230334755,3.7025058474560364e-236,235.43150424691456,up,True,6.842785889716075,1.6709056593813207,False,True,True
TMED6,0.8523,546,95.04,1,0,False,3.0597188707979543,4.4149436556506385e-113,112.3550748345997,up,True,4.510298863291342,1.4505799924933878,False,True,True
PRODH,0.8516666666666666,547,95.03,1,0,False,4.974478355747746,4.8990197282177794e-197,196.30989081164824,up,True,9.680118501768638,4.705640146020891,False,True,True
LY6K,0.8515666666666668,548,95.02,1,0,False,5.138349897220978,9.586763106538461e-153,152.01832800411867,up,True,6.233573842939676,1.0952239457186983,False,True,True
SPDEF,0.8513000000000002,550,95.0,1,0,False,7.350876040060628,0.0,300.0,up,True,8.911202895695547,1.5603268556349192,False,True,True
CXCL6,0.8511666666666671,551,94.99,1,0,False,3.281031993624709,2.94347052432633e-110,109.53114030881954,up,True,4.870470724182599,1.5894387305578903,False,True,True
CD69,0.8509333333333335,552,94.98,1,0,False,2.3129185813037587,3.065721810747539e-144,143.51346725637617,up,True,7.298244851220445,4.985326269916686,False,True,True
ALOX5AP,0.8504333333333333,553,94.98,1,0,False,2.3363718832953264,5.067190551625283e-165,164.29523276376472,up,True,9.313086774967068,6.976714891671742,False,True,True
TNNC2,0.850433333333333,554,94.97,1,0,False,2.04681420280161,7.840790668745306e-53,52.10564014066262,up,True,4.355728172666371,2.308913969864761,False,True,True
