gene,predicted_prob,rank,percentile,predicted_label,label,is_lcgene_gene,log2fc,pvalue_adj,neg_log10_padj,direction,is_de_significant,mean_tumor,mean_normal,is_query_gene,novel_candidate,novel_candidate_sens
HP,0.9894000000000008,16,99.86,1,1,True,4.087180754615836,1.1432937381524486e-103,102.94184217514308,up,True,8.643486921419479,4.556306166803643,False,False,False
CLDN5,0.989366666666668,17,99.85,1,1,True,0.2954252575150171,8.022578791193938e-06,5.09568600892704,ns,False,8.54510259500851,8.249677337493493,False,False,False
FOXM1,0.9893333333333348,18,99.85,1,1,True,7.174815469790589,0.0,300.0,up,True,9.28559876888965,2.110783299099062,False,False,False
FGFR4,0.9887666666666678,19,99.84,1,1,True,0.5323842295593257,1.241813434617902e-09,8.905943646029042,ns,False,7.327276516529124,6.794892286969798,False,False,False
TMEM100,0.9886000000000016,20,99.83,1,1,True,-1.3719465358770702,3.3549928885146726e-36,35.474308396055974,ns,False,6.15363243800632,7.52557897388339,False,False,False
ZBTB16,0.9881333333333352,21,99.82,1,1,True,-0.4791982005155137,1.5804133695845576e-05,4.801229305039541,ns,False,4.940975947517178,5.420174148032692,False,False,False
CDK1,0.9877000000000016,22,99.81,1,1,True,6.49893071996334,0.0,300.0,up,True,9.061289848726664,2.562359128763322,False,False,False
SERPINA3,0.9864333333333344,23,99.8,1,1,True,2.5698155642970413,7.877186394480162e-79,78.1036288778852,up,True,8.953263199280103,6.383447634983062,False,False,False
UCHL1,0.9862666666666674,24,99.79,1,1,True,4.484163115367605,1.038935438329507e-166,165.9834114395924,up,True,8.532163752018972,4.048000636651367,False,False,False
LCN2,0.9854333333333352,25,99.78,1,1,True,4.974548438389332,4.680339857909756e-208,207.3297226099481,up,True,10.5288452664256,5.554296828036269,False,False,False
CXCL5,0.9852333333333344,26,99.77,1,1,True,3.0887201119007845,3.3335624916168245e-91,90.4770913990925,up,True,6.640992379825878,3.552272267925093,False,False,False
TFF3,0.9833666666666676,27,99.76,1,1,True,4.460854214268944,2.0725133630698304e-131,130.68350266054185,up,True,8.789363647335636,4.328509433066691,False,False,False
HPGD,0.9833333333333336,28,99.75,1,1,True,4.0534698349944005,2.3220998444021024e-169,168.63411911063503,up,True,9.915378523250986,5.861908688256586,False,False,False
IL6,0.9833000000000012,29,99.75,1,1,True,1.2770550532391534,8.831919327121261e-28,27.053944906547176,ns,False,6.371506722016644,5.094451668777491,False,False,False
CXCL1,0.9824333333333344,30,99.74,1,1,True,2.8918165940078886,1.1745208321391542e-126,125.9301392758614,up,True,7.987225036401583,5.095408442393695,False,False,False
KIFC1,0.9823666666666668,31,99.73,1,1,True,6.324259641974839,0.0,300.0,up,True,8.579121126276124,2.254861484301285,False,False,False
KLF4,0.9817666666666676,32,99.72,1,1,True,1.6646010931307955,1.0644283252035993e-95,94.97288357707824,ns,False,8.924331504533521,7.259730411402725,False,False,False
AQP5,0.9817333333333346,33,99.71,1,1,True,4.296473150769913,4.2697065129513943e-104,103.36960197607246,up,True,7.721999244587932,3.42552609381802,False,False,False
AGER,0.9817000000000012,34,99.7,1,1,True,-1.3190477429856229,2.0223146331995624e-27,26.6941512756331,ns,False,8.654759357406022,9.973807100391644,False,False,False
SLCO2A1,0.9815000000000008,35,99.69,1,1,True,1.9264109667282376,7.559393158417554e-126,125.12151306673805,ns,False,9.957786778940251,8.031375812212014,False,False,False
CXCL14,0.9808000000000008,36,99.68,1,1,True,6.099928826182788,9.766008269338328e-204,203.01028291231412,up,True,9.232963378729211,3.1330345525464227,False,False,False
SERPINE1,0.9803000000000004,37,99.67,1,1,True,2.2849501794813047,3.511064358904304e-104,103.45456120970844,up,True,10.53534918959297,8.250399010111666,False,False,False
KRT5,0.9802666666666676,38,99.66,1,1,True,3.120985969454189,2.623986270436487e-83,82.58103844166271,up,True,5.646967331287256,2.5259813618330664,False,False,False
CCL20,0.980000000000001,39,99.65,1,1,True,4.510250188207612,1.1930822063601207e-173,172.92332963131827,up,True,7.990867732057447,3.4806175438498346,False,False,False
ELN,0.9798666666666676,40,99.65,1,1,True,2.204676505128907,3.5603805846038677e-106,105.44850357591504,up,True,10.273965464514612,8.069288959385705,False,False,False
NR4A1,0.9792000000000008,41,99.64,1,1,True,3.0343988174978804,3.036936616839126e-171,170.517564272041,up,True,10.824630653095417,7.790231835597535,False,False,False
ANGPTL4,0.9790666666666672,42,99.63,1,1,True,3.523311409228773,1.6474998638013064e-156,155.78317461263703,up,True,9.070044417589788,5.546733008361015,False,False,False
CCNB2,0.9789000000000012,43,99.62,1,1,True,6.253953014764963,0.0,300.0,up,True,8.220879007107389,1.9669259923424256,False,False,False
CDCA5,0.9789000000000004,44,99.61,1,1,True,6.65810285033985,0.0,300.0,up,True,8.471680444993671,1.8135775946538213,False,False,False
RETN,0.9788333333333348,45,99.6,1,1,True,-1.709565942866511,5.932315650461614e-49,48.226775748809104,ns,False,3.557196942404078,5.266762885270589,False,False,False
MSLN,0.9788333333333338,46,99.59,1,1,True,4.427819603043029,3.1533456927896376e-104,103.50122841610865,up,True,10.704178603527174,6.2763590004841445,False,False,False
PTX3,0.9787666666666678,47,99.58,1,1,True,-1.0755836263556713,5.982917313718481e-21,20.22308699923784,ns,False,4.845808281262158,5.92139190761783,False,False,False
CHI3L1,0.9785666666666676,48,99.57,1,1,True,4.862782677768687,1.0778606960835375e-249,248.9674373642249,up,True,10.729594714364628,5.86681203659594,False,False,False
ADH1B,0.978166666666667,49,99.56,1,1,True,-0.2024771090986821,0.113899470127745,0.94347829629958,ns,False,8.525197366246639,8.72767447534532,False,False,False
SCGB3A1,0.9780333333333336,50,99.55,1,1,True,2.878968814070067,1.0235620596461286e-49,48.98988582047116,up,True,9.253520848699232,6.374552034629165,False,False,False
SLC11A1,0.9779000000000008,51,99.54,1,1,True,0.6320977032844688,2.2437881252176447e-22,21.649018154721183,ns,False,8.749243506474297,8.117145803189828,False,False,False
CD274,0.9776333333333344,52,99.54,1,1,True,1.1770137991267262,2.1551552789620378e-44,43.666521433453646,ns,False,6.044692139080726,4.867678339954,False,False,False
CLDN1,0.9774666666666678,53,99.53,1,1,True,6.727079417011737,0.0,300.0,up,True,10.166948372559212,3.439868955547475,False,False,False
OLFM4,0.9773000000000008,54,99.52,1,1,True,0.8140577477526794,3.462687526480354e-08,7.460586697491308,ns,False,2.887269680323037,2.073211932570357,False,False,False
ALDH1A1,0.9771666666666672,55,99.51,1,1,True,2.895489774976795,3.966414972412293e-152,151.40160185119956,up,True,10.273124593286736,7.377634818309941,False,False,False
CCL2,0.9771666666666666,56,99.5,1,1,True,1.8733590471293773,2.927701656089743e-69,68.53347318161484,ns,False,9.420802826721914,7.547443779592537,False,False,False
S100A8,0.9769000000000008,57,99.49,1,1,True,-1.3344291117902456,2.3070749699682698e-33,32.636938292555406,ns,False,7.917868321028174,9.25229743281842,False,False,False
GRP,0.9754666666666666,58,99.48,1,1,True,1.6544368988201494,3.527380120227687e-46,45.45254773703734,ns,False,3.713490709700111,2.0590538108799614,False,False,False
ESPL1,0.9752,59,99.47,1,1,True,6.344967474877077,0.0,300.0,up,True,7.604728612506782,1.2597611376297049,False,False,False
EREG,0.9749333333333338,60,99.46,1,1,True,3.5838560620003475,1.2761829684413316e-86,85.89408705564006,up,True,6.010277098757471,2.4264210367571235,False,False,False
TNS4,0.9745333333333338,61,99.45,1,1,True,6.507248836631685,8.193485687140321e-225,224.0865313006034,up,True,7.404831909308415,0.8975830726767294,False,False,False
MMP8,0.9744666666666666,62,99.44,1,1,True,0.5011854551801767,6.402629699952196e-07,6.193641615139422,ns,False,2.6723891087611498,2.171203653580973,False,False,False
LYVE1,0.9742999999999996,63,99.44,1,1,True,0.6350646165681253,4.305164947889297e-18,17.366010204353003,ns,False,6.539344633346111,5.904280016777985,False,False,False
NPTX1,0.9741666666666672,64,99.43,1,1,True,4.816821046131968,3.572223851672191e-158,157.44706133407803,up,True,6.499886039459885,1.6830649933279174,False,False,False
PTGDS,0.973900000000001,65,99.42,1,1,True,0.6380735239848114,1.327051784529585e-13,12.877112129662589,ns,False,9.622073879227324,8.984000355242513,False,False,False
SOX7,0.9737666666666674,66,99.41,1,1,True,1.3281048558910946,4.226860167032675e-68,67.37398211926126,ns,False,6.670757410919895,5.3426525550288,False,False,False
AZGP1,0.9737333333333336,67,99.4,1,1,True,5.0726674791820106,8.878624726153055e-147,146.05165429999826,up,True,8.43467597373433,3.36200849455232,False,False,False
CDC20,0.9735666666666672,68,99.39,1,0,False,6.832255208252132,0.0,300.0,up,True,8.932691089946207,2.100435881694075,False,True,True
ANPEP,0.973500000000001,69,99.38,1,1,True,3.04078407331628,1.945441266670561e-164,163.7109818761149,up,True,9.023861551489713,5.983077478173431,False,False,False
GREM1,0.9732333333333342,70,99.37,1,1,True,8.263630433599978,0.0,300.0,up,True,9.126130419990265,0.8624999863902849,False,False,False
SPNS2,0.9731,71,99.36,1,1,True,2.592131857267062,7.437008939316742e-174,173.12860169648835,up,True,9.098812128388694,6.506680271121632,False,False,False
PROM1,0.9727000000000012,72,99.35,1,1,True,5.713321039573399,5.4633551179341065e-170,169.2625405694384,up,True,7.07032137970318,1.3570003401297803,False,False,False
