gene,predicted_prob,rank,percentile,predicted_label,label,is_lcgene_gene,log2fc,pvalue_adj,neg_log10_padj,direction,is_de_significant,mean_tumor,mean_normal,is_query_gene,novel_candidate,novel_candidate_sens
SYNPO2,0.6393333333333335,1420,87.08,1,0,False,4.000480931891091,0.0,300.0,up,True,7.982085939630233,3.981605007739142,False,False,True
COL8A2,0.6393000000000003,1421,87.07,1,0,False,5.553860571592164,0.0,300.0,up,True,8.73388359962368,3.1800230280315147,False,False,True
HUNK,0.6390000000000001,1422,87.07,1,0,False,5.7217492391046,4.37619270791211e-298,297.3589035618711,up,True,6.725417286212431,1.0036680471078303,False,False,True
GPT2,0.638633333333333,1423,87.06,1,0,False,7.620787797811738,0.0,300.0,up,True,9.97722591687072,2.3564381190589825,False,False,True
C1QTNF7,0.6379666666666668,1424,87.05,1,0,False,2.271613099155545,7.8182453782337955e-106,105.10689070321298,up,True,5.320855815434314,3.0492427162787683,False,False,True
ULBP2,0.6376999999999996,1425,87.04,1,0,False,2.1256156279230933,2.678060120340617e-118,117.57217967764548,up,True,5.03156126060741,2.905945632684317,False,False,True
ACAN,0.6376666666666668,1426,87.03,1,0,False,4.52448597320436,2.348749702219289e-254,253.6291632619524,up,True,5.408355134083198,0.8838691608788383,False,False,True
ZCCHC12,0.6376666666666665,1427,87.02,1,0,False,2.549538923926644,1.859172941319664e-127,126.73068021003044,up,True,3.23908431557746,0.6895453916508169,False,False,True
CPS1,0.6369000000000005,1428,87.01,1,0,False,5.283007215835248,6.014759897901889e-116,115.22078170449996,up,True,6.745647599416779,1.4626403835815316,False,False,True
CCR7,0.6367999999999997,1430,86.99,1,0,False,4.944616018214321,0.0,300.0,up,True,6.859060489854705,1.914444471640384,False,False,True
MFSD6L,0.6367666666666664,1431,86.98,1,0,False,4.766795530335068,2.7614215917097523e-203,202.5588672836992,up,True,5.618564053995088,0.8517685236600192,False,False,True
LRRC31,0.6367333333333333,1432,86.97,1,0,False,4.581423243665164,1.6437084356923204e-153,152.7841752159929,up,True,5.084195033913003,0.5027717902478397,False,False,True
TRPV4,0.6363666666666665,1433,86.97,1,0,False,4.91173582891561,0.0,300.0,up,True,7.172909206341432,2.261173377425822,False,False,True
NID2,0.6359666666666667,1434,86.96,1,0,False,4.755753467709566,0.0,300.0,up,True,8.319882371638272,3.5641289039287063,False,False,True
CLEC10A,0.6358333333333335,1435,86.95,1,0,False,3.5439450579546667,2.2505934614312846e-222,221.64770294720404,up,True,6.833106209641334,3.289161151686668,False,False,True
